REPLICATE,LEFT_MODEL,RIGHT_MODEL,MCC_DELTA
487,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
487,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.042674304444577815
487,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.027842709621638928
487,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.014831594822938887
488,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
488,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.010908867442642078
488,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.03409001003751849
488,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.023181142594876414
489,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
489,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.04283024124766305
489,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.019522775909849133
489,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.023307465337813915
490,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
490,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.0568976155426375
490,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.04306837697584959
490,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.013829238566787916
491,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
491,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.0478936355446935
491,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.022033757075991478
491,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.025859878468702024
492,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
492,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.04102895479737573
492,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.0020815942843234736
492,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.038947360513052254
493,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
493,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.06562373461439075
493,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.04904790352900018
493,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.01657583108539057
494,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
494,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.050420122252399946
494,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.011322880897931265
494,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.03909724135446868
495,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
495,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.06344555991707856
495,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.042554623892627264
495,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.0208909360244513
496,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
496,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.0309642074409488
496,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.04111938085614353
496,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.01015517341519473
497,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
497,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.06441593143811403
497,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.03871342776055464
497,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.025702503677559385
498,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
498,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.03451099825498327
498,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.046547291867087004
498,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.012036293612103732
499,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
499,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.02389100280556994
499,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.004491910722495274
499,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.019399092083074665
500,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
500,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,-0.010456030770827074
500,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.026197547565682044
500,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.03665357833650912
501,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
501,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.10612334989150934
501,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.04763164076299281
501,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.058491709128516534
502,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
502,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.015449198253202234
502,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.027667453335477266
502,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.012218255082275031
503,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
503,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.056066901469984665
503,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.04219359885325463
503,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.013873302616730032
504,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
504,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.022668901836119026
504,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.015965608364949202
504,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.0067032934711698244
505,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
505,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.020148592548370703
505,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.034044517114472594
505,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.013895924566101892
506,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
506,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.03241341540713044
506,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.0019116745891563647
506,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.030501740817974077
507,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
507,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.009422923428951346
507,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.01554087255543879
507,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.006117949126487443
508,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
508,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.05242811255899263
508,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.0010800877915572715
508,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.05134802476743536
509,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
509,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.03518822467449351
509,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.015511973444500615
509,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.01967625122999289
510,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
510,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.0045397117417766975
510,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.03580632959038166
510,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.03126661784860496
511,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
511,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.04464313879652254
511,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.014615354457889251
511,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.03002778433863329
512,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
512,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.011496267788017434
512,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.018200159387137427
512,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.006703891599119993
513,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
513,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.030006188656099886
513,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.05408126116113826
513,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.024075072505038375
514,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
514,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,-0.004338788480166278
514,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.0013051022942583423
514,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.00564389077442462
515,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
515,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.029211562711411898
515,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.028917806511950694
515,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.0002937561994612037
516,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
516,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.023070233226013925
516,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.017846996697410467
516,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.005223236528603459
517,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
517,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.032349886351260515
517,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.004468546586619715
517,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.0278813397646408
518,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
518,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.027339694743597265
518,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,-0.000853327597319764
518,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.02819302234091703
519,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
519,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.02224217956172453
519,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.05472247361148641
519,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.03248029404976188
520,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
520,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.034988540865971696
520,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.03445839830403674
520,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.0005301425619349542
521,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
521,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.022227323410092314
521,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.019505222232697295
521,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.00272210117739502
522,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
522,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.0290874216906874
522,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.03128603784449596
522,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.0021986161538085636
523,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
523,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.027554912820500543
523,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.03189458872664147
523,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.004339675906140927
524,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
524,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,-0.0034285071426177205
524,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.012518771139509721
524,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.01594727828212744
525,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
525,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.034816173679913354
525,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.04677155875992267
525,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.011955385080009318
526,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
526,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.010062997259471684
526,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.03879343730622292
526,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.028730440046751238
527,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
527,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.03808680484295579
527,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.02540961698117311
527,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.01267718786178268
528,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
528,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.0114724875539442
528,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.021203097390836867
528,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.009730609836892667
529,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
529,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.024899197796116934
529,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.008738491786099645
529,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.01616070601001729
530,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
530,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,-0.006889319919351378
530,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.016381962354645452
530,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.02327128227399683
531,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
531,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.02542346667978035
531,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.05015597002311212
531,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.02473250334333177
532,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
532,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.07722871964437517
532,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.025706532629116152
532,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.05152218701525901
533,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
533,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.0434816924579397
533,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.051468248428871266
533,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.007986555970931564
534,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
534,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.05660907432885198
534,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.009163534581463684
534,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.0474455397473883
535,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
535,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.04721327947871412
535,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.0185032520510528
535,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.028710027427661322
536,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
536,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.05256276562713591
536,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.016133296656038465
536,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.036429468971097445
537,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
537,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.0250131940156747
537,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.046341200140286254
537,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.021328006124611554
538,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
538,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.005091187720926371
538,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.04151665091529083
538,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.03642546319436446
539,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
539,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.0330167291535311
539,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.014199233953681889
539,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.01881749519984921
540,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
540,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.027956715620255035
540,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.016127629442985236
540,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.011829086177269799
541,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
541,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.042389528801780985
541,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.006053803730117158
541,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.03633572507166383
542,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
542,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.04009191341516605
542,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.019403099999067808
542,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.02068881341609824
543,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
543,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.029206820159157265
543,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.01655856391640137
543,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.012648256242755895
544,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
544,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.026407428783009168
544,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.014340867614376751
544,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.012066561168632417
545,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
545,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.04198297960687519
545,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.046288157103878125
545,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.004305177497002932
546,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
546,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.03489216050373972
546,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.012684902467755166
546,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.022207258035984556
547,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
547,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.06534551388315774
547,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.03814244204600553
547,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.027203071837152204
548,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
548,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.0008656885725559782
548,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.01643184722639368
548,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.015566158653837703
549,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
549,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.016447005003323745
549,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.041364465674676054
549,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.02491746067135231
550,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
550,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.056778005299482126
550,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.0136860416351543
550,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.043091963664327826
551,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
551,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.04444589832895329
551,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.023152870938235814
551,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.02129302739071748
552,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
552,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.06288187009204005
552,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.007106181908709763
552,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.055775688183330285
553,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
553,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.03811517413860244
553,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.03162738325097386
553,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.006487790887628575
554,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
554,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.053641023859033354
554,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.011675584353623536
554,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.04196543950540982
555,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
555,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.022152974252355295
555,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.012874598142131766
555,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.00927837611022353
556,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
556,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.05819713806738208
556,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.018033401385781522
556,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.04016373668160056
557,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
557,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.014905249775441887
557,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.0065813771234427
557,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.008323872651999187
558,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
558,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.004704918570167249
558,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,-0.003229039445881543
558,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.007933958016048792
559,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
559,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.03576702793240433
559,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.04009577586372265
559,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.004328747931318322
560,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
560,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.014354649403917341
560,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.0164191254478554
560,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.002064476043938057
561,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
561,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.0583658827157737
561,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.04513309153293654
561,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.013232791182837156
562,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
562,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.04725884670062347
562,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.05281136114893742
562,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.00555251444831395
563,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
563,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.03707840078561436
563,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.02594000539330993
563,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.011138395392304434
564,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
