evaluation_status,representation,n_features,model,outer_fold,n_train,n_validation,positive_prevalence,best_inner_auroc,elapsed_seconds,auroc,auprc,balanced_accuracy,mcc,accuracy,precision,recall,f1
development_oof,x10,10,random_forest,1,498,127,0.30708661417322836,0.7818697068317209,7.526438400000188,0.7587412587412586,0.6834859966298205,0.6624417249417249,0.4401294453610457,0.7795275590551181,0.8235294117647058,0.358974358974359,0.5
development_oof,x10,10,random_forest,2,500,125,0.304,0.7682464879322866,7.423166499999752,0.7152147610405324,0.6466161308193511,0.6686327888687236,0.4231689514992538,0.776,0.75,0.39473684210526316,0.5172413793103449
development_oof,x10,10,random_forest,3,500,125,0.304,0.7232047604042366,7.450494400000025,0.7678463399879009,0.6982865516563633,0.69162129461585,0.5276572989069447,0.808,0.9375,0.39473684210526316,0.5555555555555556
development_oof,x10,10,random_forest,4,501,124,0.29838709677419356,0.749040558899305,8.339518699999644,0.8247903075489282,0.7641267106600802,0.7513202858030444,0.5370237275879248,0.8145161290322581,0.7333333333333333,0.5945945945945946,0.6567164179104478
development_oof,x10,10,random_forest,5,501,124,0.3064516129032258,0.7737644709343893,8.257366699999693,0.8216034271725826,0.7583313960322823,0.7325581395348837,0.5612949536904328,0.8225806451612904,0.8636363636363636,0.5,0.6333333333333333
development_oof,x10,10,xgboost,1,498,127,0.30708661417322836,0.7798513017301267,3.104082400000152,0.7858391608391608,0.7243229289126852,0.6880827505827506,0.48647880596922477,0.7952755905511811,0.8421052631578947,0.41025641025641024,0.5517241379310345
development_oof,x10,10,xgboost,2,500,125,0.304,0.7729795897760856,3.069750199999362,0.6488203266787658,0.6123675382026362,0.6743799153055051,0.44683599397171064,0.784,0.7894736842105263,0.39473684210526316,0.5263157894736842
development_oof,x10,10,xgboost,3,500,125,0.304,0.736829355365157,3.035556299999371,0.8042952208106473,0.7285860212583843,0.6784633998790078,0.5052293950723041,0.8,0.9333333333333333,0.3684210526315789,0.5283018867924528
development_oof,x10,10,xgboost,4,501,124,0.29838709677419356,0.7460576467365594,2.957648700000391,0.8160919540229885,0.7080488850068448,0.766542404473439,0.6173780352401741,0.8467741935483871,0.875,0.5675675675675675,0.6885245901639344
development_oof,x10,10,xgboost,5,501,124,0.3064516129032258,0.7604467428367155,3.0009111999997913,0.7799877600979191,0.7046760157196308,0.6961444308445532,0.45077456153541795,0.782258064516129,0.72,0.47368421052631576,0.5714285714285714
development_oof,x10,10,mlp,1,498,127,0.30708661417322836,0.5269440160415344,1.2415950999993584,0.34294871794871795,0.23957279176758803,0.5,0.0,0.6929133858267716,0.0,0.0,0.0
development_oof,x10,10,mlp,2,500,125,0.304,0.5218358532786845,1.3339672000001883,0.5992135511191773,0.5008235149321087,0.6250756200846945,0.30777105122568993,0.736,0.6190476190476191,0.34210526315789475,0.4406779661016949
development_oof,x10,10,mlp,3,500,125,0.304,0.5780864305593392,1.4008887999998478,0.49213551119177257,0.4319882182994986,0.5806110102843315,0.28689668826036946,0.736,0.7777777777777778,0.18421052631578946,0.2978723404255319
development_oof,x10,10,mlp,4,501,124,0.29838709677419356,0.45336158650253344,1.3981372999996893,0.7788132960546754,0.7158539677731375,0.7455731593662629,0.518978134241764,0.8064516129032258,0.7096774193548387,0.5945945945945946,0.6470588235294118
development_oof,x10,10,mlp,5,501,124,0.3064516129032258,0.42713317384370014,1.2768808999999237,0.7389840881272949,0.6448498505505141,0.6520807833537332,0.4577329695940375,0.782258064516129,0.9230769230769231,0.3157894736842105,0.47058823529411764
