evaluation_status,representation,n_features,model,outer_fold,n_train,n_validation,positive_prevalence,best_inner_auroc,elapsed_seconds,auroc,auprc,balanced_accuracy,mcc,accuracy,precision,recall,f1
development_oof,without_n_op,9,rbf_matched,1,575,137,0.291970802919708,0.771362396517676,0.9833811999997124,0.5706185567010309,0.4370637922948498,0.5431701030927836,0.08459229150653626,0.6131386861313869,0.3488372093023256,0.375,0.3614457831325301
development_oof,without_n_op,9,quantum_angle_product,1,575,137,0.291970802919708,0.7715298006188275,1.2709234000012657,0.5618556701030928,0.42665576340855865,0.5255154639175257,0.049997831994907996,0.5985401459854015,0.32558139534883723,0.35,0.3373493975903614
development_oof,without_n_op,9,quantum_iqp_zz_linear,1,575,137,0.291970802919708,0.768789765942975,1.473944000001211,0.5853092783505155,0.4027939312801314,0.553479381443299,0.10619515155076897,0.6277372262773723,0.36585365853658536,0.375,0.37037037037037035
development_oof,without_n_op,9,rbf_matched,2,607,105,0.3523809523809524,0.7528312380054739,1.086508500000491,0.6522257551669317,0.5395652709866319,0.5961844197138315,0.19123212173826962,0.6285714285714286,0.47368421052631576,0.4864864864864865,0.48
development_oof,without_n_op,9,quantum_angle_product,2,607,105,0.3523809523809524,0.7510691075864833,1.4579861000001983,0.6546104928457871,0.5972818220395759,0.6108903020667726,0.22320457127643006,0.6476190476190476,0.5,0.4864864864864865,0.4931506849315068
development_oof,without_n_op,9,quantum_iqp_zz_linear,2,607,105,0.3523809523809524,0.7544232425136288,1.5652726999996958,0.6482511923688394,0.5953475351375603,0.5900238473767886,0.18120371109000505,0.6285714285714286,0.4722222222222222,0.4594594594594595,0.4657534246575342
development_oof,without_n_op,9,rbf_matched,3,565,147,0.25170068027210885,0.7262022605368649,0.976921699999366,0.7176904176904176,0.6007957971183602,0.6885749385749386,0.38817940940332146,0.7755102040816326,0.5588235294117647,0.5135135135135135,0.5352112676056338
development_oof,without_n_op,9,quantum_angle_product,3,565,147,0.25170068027210885,0.7360786694418748,1.2517267000002903,0.714987714987715,0.6129895366975647,0.7066339066339067,0.42535359388689686,0.7891156462585034,0.5882352941176471,0.5405405405405406,0.5633802816901409
development_oof,without_n_op,9,quantum_iqp_zz_linear,3,565,147,0.25170068027210885,0.727760703215022,1.3888710999999603,0.7223587223587224,0.6344861538543141,0.702088452088452,0.4118372868742592,0.782312925170068,0.5714285714285714,0.5405405405405406,0.5555555555555556
development_oof,without_n_op,9,rbf_matched,4,531,181,0.3259668508287293,0.6989520935996237,0.8667346000001999,0.7634065018060572,0.705758192662572,0.6892192275632121,0.39201677822171255,0.7403314917127072,0.6153846153846154,0.5423728813559322,0.5765765765765766
development_oof,without_n_op,9,quantum_angle_product,4,531,181,0.3259668508287293,0.7010164373498939,1.1538440999993327,0.7535426507363155,0.6981953227644616,0.688385662684079,0.41496359076998457,0.7569060773480663,0.6744186046511628,0.4915254237288136,0.5686274509803921
development_oof,without_n_op,9,quantum_iqp_zz_linear,4,531,181,0.3259668508287293,0.6992055483719976,1.2764022999999725,0.7720200055570992,0.721460130483532,0.6971380939149764,0.4215073401113775,0.7569060773480663,0.6595744680851063,0.5254237288135594,0.5849056603773585
development_oof,without_n_op,9,rbf_matched,5,570,142,0.34507042253521125,0.7041363629826329,1.0027688999998645,0.8226903664691683,0.6736157069998878,0.7490673688830372,0.4817621796786001,0.7535211267605634,0.6206896551724138,0.7346938775510204,0.6728971962616822
development_oof,without_n_op,9,quantum_angle_product,5,570,142,0.34507042253521125,0.7049168029695061,1.278378099999827,0.7744129910028528,0.5708364285368411,0.717357910906298,0.4174817875170969,0.7183098591549296,0.5737704918032787,0.7142857142857143,0.6363636363636364
development_oof,without_n_op,9,quantum_iqp_zz_linear,5,570,142,0.34507042253521125,0.7059739932874938,1.4039681000012934,0.7752907614658767,0.5721592128701841,0.7227342549923195,0.4287202252736657,0.7253521126760564,0.5833333333333334,0.7142857142857143,0.6422018348623854
